CO,PM10,PM25,시정(10m),7day_Avg_PM10,Rain_Value_가벼운 비,Rain_Value_보통의 비,Rain_Value_비가 오지않음,Rain_Value_심한 비
0.4,5.0,4.0,501,11.142857142857142,1,0,0,0
0.4,3.0,3.0,661,8.714285714285714,0,0,1,0
0.4,14.0,9.0,495,8.0,1,0,0,0
0.4,11.0,8.0,2000,7.857142857142857,1,0,0,0
0.4,3.0,2.0,1482,7.0,0,0,1,0
0.4,5.0,4.0,877,7.0,1,0,0,0
0.4,3.0,2.0,1988,6.285714285714286,0,0,1,0
0.3,4.0,3.0,2000,6.142857142857143,0,0,1,0
0.3,3.0,2.0,1799,6.142857142857143,0,0,1,0
0.3,5.0,3.0,1393,4.857142857142857,1,0,0,0
0.3,3.0,2.0,2000,3.7142857142857144,1,0,0,0
0.3,3.0,1.0,2000,3.7142857142857144,0,0,1,0
0.3,3.0,1.0,2000,3.4285714285714284,0,0,1,0
0.3,3.0,1.0,2000,3.4285714285714284,0,0,1,0
0.3,3.0,1.0,2000,3.2857142857142856,0,0,1,0
0.3,3.0,1.0,2000,3.2857142857142856,0,0,1,0
0.3,3.0,1.0,2000,3.0,0,0,1,0
0.3,7.0,4.0,2000,3.5714285714285716,0,0,1,0
0.3,6.0,3.0,2000,4.0,0,0,1,0
0.3,11.0,7.0,2000,5.142857142857143,0,0,1,0
0.3,8.0,6.0,2000,5.857142857142857,0,0,1,0
0.4,15.0,10.0,2000,7.571428571428571,0,0,1,0
0.3,15.0,9.0,2000,9.285714285714286,0,0,1,0
0.3,19.0,10.0,2000,11.571428571428571,0,0,1,0
0.3,22.0,11.0,2000,13.714285714285714,0,0,1,0
0.3,22.0,12.0,2000,16.0,0,0,1,0
0.3,22.0,9.0,2000,17.571428571428573,0,0,1,0
0.3,25.0,10.0,2000,20.0,0,0,1,0
0.3,23.0,11.0,2000,21.142857142857142,0,0,1,0
0.3,22.0,9.0,2000,22.142857142857142,0,0,1,0
0.3,21.0,11.0,2000,22.428571428571427,0,0,1,0
0.3,21.0,11.0,2000,22.285714285714285,0,0,1,0
0.3,21.0,10.0,2000,22.142857142857142,0,0,1,0
0.3,21.0,12.0,2000,22.0,0,0,1,0
0.3,19.0,10.0,2000,21.142857142857142,0,0,1,0
0.3,21.0,13.0,2000,20.857142857142858,0,0,1,0
0.4,19.0,9.0,2000,20.428571428571427,0,0,1,0
0.4,18.0,6.0,2000,20.0,0,0,1,0
0.4,19.0,7.0,2000,19.714285714285715,0,0,1,0
0.3,18.0,10.0,2000,19.285714285714285,0,0,1,0
0.3,17.0,9.0,2000,18.714285714285715,0,0,1,0
0.3,16.0,10.0,2000,18.285714285714285,0,0,1,0
0.3,14.0,9.0,2000,17.285714285714285,0,0,1,0
0.3,14.0,11.0,2000,16.571428571428573,0,0,1,0
0.3,16.0,7.0,2000,16.285714285714285,0,0,1,0
0.4,17.0,8.0,2000,16.0,0,0,1,0
0.4,29.0,16.0,2000,17.571428571428573,0,0,1,0
0.4,30.0,15.0,2000,19.428571428571427,0,0,1,0
0.4,22.0,14.0,2000,20.285714285714285,0,0,1,0
0.4,21.0,12.0,2000,21.285714285714285,0,0,1,0
0.4,19.0,11.0,2000,22.0,0,0,1,0
0.4,20.0,13.0,2000,22.571428571428573,0,0,1,0
0.4,20.0,12.0,2000,23.0,0,0,1,0
0.5,21.0,13.0,2000,21.857142857142858,0,0,1,0
0.4,23.0,13.0,2000,20.857142857142858,0,0,1,0
0.5,24.0,15.0,2000,21.142857142857142,0,0,1,0
0.5,24.0,14.0,2000,21.571428571428573,0,0,1,0
0.4,26.0,14.0,2000,22.571428571428573,0,0,1,0
0.4,26.0,14.0,2000,23.428571428571427,0,0,1,0
0.4,31.0,14.0,2000,25.0,0,0,1,0
0.5,28.0,13.0,2000,26.0,0,0,1,0
0.5,31.0,14.0,2000,27.142857142857142,0,0,1,0
0.6,37.0,19.0,2000,29.0,0,0,1,0
0.5,41.0,20.0,2000,31.428571428571427,0,0,1,0
0.5,40.0,19.0,2000,33.42857142857143,0,0,1,0
0.4,46.0,25.0,2000,36.285714285714285,0,0,1,0
0.4,49.0,28.0,2000,38.857142857142854,0,0,1,0
0.4,51.0,25.0,2000,42.142857142857146,0,0,1,0
0.4,47.0,21.0,2000,44.42857142857143,0,0,1,0
0.5,50.0,26.0,1984,46.285714285714285,0,0,1,0
0.5,55.0,29.0,1999,48.285714285714285,0,0,1,0
0.5,58.0,34.0,2000,50.857142857142854,0,0,1,0
0.5,54.0,30.0,2000,52.0,0,0,1,0
0.5,46.0,25.0,2000,51.57142857142857,0,0,1,0
0.5,45.0,24.0,2000,50.714285714285715,0,0,1,0
0.5,51.0,29.0,1818,51.285714285714285,0,0,1,0
0.5,52.0,29.0,1638,51.57142857142857,0,0,1,0
0.5,56.0,31.0,1432,51.714285714285715,0,0,1,0
0.5,57.0,33.0,1215,51.57142857142857,0,0,1,0
0.6,62.0,38.0,1109,52.714285714285715,0,0,1,0
0.6,60.0,37.0,1046,54.714285714285715,0,0,1,0
0.6,65.0,36.0,748,57.57142857142857,0,0,1,0
0.6,76.0,46.0,694,61.142857142857146,0,0,1,0
0.7,87.0,54.0,729,66.14285714285714,0,0,1,0
0.7,77.0,45.0,1247,69.14285714285714,0,0,1,0
0.7,71.0,37.0,1168,71.14285714285714,0,0,1,0
0.8,77.0,42.0,895,73.28571428571429,0,0,1,0
0.8,85.0,49.0,1141,76.85714285714286,0,0,1,0
0.6,79.0,48.0,1643,78.85714285714286,0,0,1,0
0.5,63.0,34.0,2000,77.0,0,0,1,0
0.4,40.0,21.0,2000,70.28571428571429,0,0,1,0
0.4,41.0,19.0,2000,65.14285714285714,0,0,1,0
0.4,48.0,24.0,2000,61.857142857142854,0,0,1,0
0.4,40.0,18.0,2000,56.57142857142857,0,0,1,0
0.4,32.0,13.0,2000,49.0,0,0,1,0
0.4,31.0,14.0,2000,42.142857142857146,0,0,1,0
0.4,28.0,15.0,2000,37.142857142857146,0,0,1,0
0.5,31.0,17.0,2000,35.857142857142854,0,0,1,0
0.5,39.0,23.0,2000,35.57142857142857,0,0,1,0
0.6,47.0,28.0,2000,35.42857142857143,0,0,1,0
0.5,42.0,23.0,2000,35.714285714285715,0,0,1,0
0.4,34.0,17.0,2000,36.0,0,0,1,0
0.4,32.0,15.0,2000,36.142857142857146,0,0,1,0
0.4,32.0,16.0,2000,36.714285714285715,0,0,1,0
0.4,30.0,16.0,2000,36.57142857142857,0,0,1,0
0.4,32.0,19.0,2000,35.57142857142857,0,0,1,0
0.4,34.0,18.0,2000,33.714285714285715,0,0,1,0
0.5,47.0,28.0,2000,34.42857142857143,0,0,1,0
0.5,42.0,23.0,2000,35.57142857142857,0,0,1,0
0.5,36.0,17.0,2000,36.142857142857146,0,0,1,0
0.5,32.0,14.0,2000,36.142857142857146,0,0,1,0
0.4,31.0,14.0,2000,36.285714285714285,0,0,1,0
0.4,35.0,16.0,2000,36.714285714285715,0,0,1,0
0.4,38.0,19.0,2000,37.285714285714285,0,0,1,0
0.3,28.0,14.0,2000,34.57142857142857,0,0,1,0
0.3,24.0,10.0,2000,32.0,0,0,1,0
0.3,28.0,10.0,2000,30.857142857142858,0,0,1,0
0.4,31.666666666666668,10.666666666666666,2000,30.809523809523807,0,0,1,0
0.4,35.333333333333336,11.333333333333334,2000,31.428571428571427,0,0,1,0
0.4,39.0,12.0,2000,32.0,0,0,1,0
0.4,36.0,15.0,2000,31.714285714285715,0,0,1,0
0.4,29.0,15.0,2000,31.857142857142858,0,0,1,0
0.4,27.0,13.0,2000,32.285714285714285,0,0,1,0
0.4,34.0,19.0,2000,33.142857142857146,0,0,1,0
0.4,34.0,19.0,2000,33.476190476190474,0,0,1,0
0.4,35.0,21.0,2000,33.42857142857143,0,0,1,0
0.4,35.0,20.0,2000,32.857142857142854,0,0,1,0
0.4,37.0,19.0,2000,33.0,0,0,1,0
0.4,35.0,19.0,2000,33.857142857142854,0,0,1,0
0.4,41.0,22.0,2000,35.857142857142854,0,0,1,0
0.4,40.0,21.0,2000,36.714285714285715,0,0,1,0
0.4,38.0,17.0,2000,37.285714285714285,0,0,1,0
0.4,32.0,17.0,2000,36.857142857142854,0,0,1,0
0.3,29.0,14.0,2000,36.0,0,0,1,0
0.3,24.0,11.0,2000,34.142857142857146,0,0,1,0
0.3,27.0,12.0,2000,33.0,0,0,1,0
0.3,24.0,12.0,2000,30.571428571428573,0,0,1,0
0.3,25.0,11.0,2000,28.428571428571427,0,0,1,0
0.3,26.0,15.0,2000,26.714285714285715,0,0,1,0
0.3,30.0,16.0,2000,26.428571428571427,0,0,1,0
0.4,33.0,16.0,2000,27.0,0,0,1,0
0.4,36.0,19.0,2000,28.714285714285715,0,0,1,0
0.4,37.0,20.0,2000,30.142857142857142,0,0,1,0
0.4,39.0,22.0,2000,32.285714285714285,0,0,1,0
0.5,37.0,20.0,2000,34.0,0,0,1,0
0.4,39.0,23.0,2000,35.857142857142854,0,0,1,0
0.4,37.0,18.0,2000,36.857142857142854,0,0,1,0
0.4,34.0,17.0,2000,37.0,0,0,1,0
0.3,25.0,13.0,2000,35.42857142857143,0,0,1,0
0.3,26.0,13.0,2000,33.857142857142854,0,0,1,0
0.3,23.0,13.0,2000,31.571428571428573,0,0,1,0
0.3,23.0,14.0,2000,29.571428571428573,0,0,1,0
0.3,21.0,14.0,2000,27.0,0,0,1,0
0.3,24.0,14.0,2000,25.142857142857142,0,0,1,0
0.4,23.0,15.0,2000,23.571428571428573,0,0,1,0
0.3,24.0,17.0,2000,23.428571428571427,0,0,1,0
0.3,23.0,15.0,2000,23.0,0,0,1,0
0.4,22.0,12.0,2000,22.857142857142858,0,0,1,0
0.4,25.0,14.0,2000,23.142857142857142,0,0,1,0
0.4,32.0,16.0,2000,24.714285714285715,0,0,1,0
0.4,33.0,18.0,2000,26.0,0,0,1,0
0.4,33.0,22.0,2000,27.428571428571427,0,0,1,0
0.4,38.0,22.0,2000,29.428571428571427,0,0,1,0
0.4,45.0,23.0,2000,32.57142857142857,0,0,1,0
0.4,54.0,31.0,2000,37.142857142857146,0,0,1,0
0.4,54.0,31.0,2000,41.285714285714285,0,0,1,0
0.5,45.0,25.0,2000,43.142857142857146,0,0,1,0
0.4,39.0,22.0,2000,44.0,0,0,1,0
0.4,37.0,22.0,2000,44.57142857142857,0,0,1,0
0.4,44.0,22.0,2000,45.42857142857143,0,0,1,0
0.4,40.0,21.0,2000,44.714285714285715,0,0,1,0
0.4,38.0,21.0,2000,42.42857142857143,0,0,1,0
0.5,39.0,21.0,2000,40.285714285714285,0,0,1,0
0.5,39.0,17.0,2000,39.42857142857143,0,0,1,0
0.5,35.0,20.0,2000,38.857142857142854,0,0,1,0
0.4,34.0,23.0,2000,38.42857142857143,0,0,1,0
0.5,33.0,20.0,2000,36.857142857142854,0,0,1,0
0.5,34.0,24.0,2000,36.0,0,0,1,0
0.5,38.0,23.0,2000,36.0,0,0,1,0
0.5,39.0,23.0,2000,36.0,0,0,1,0
0.5,36.0,22.0,2000,35.57142857142857,0,0,1,0
0.4,36.0,22.0,2000,35.714285714285715,0,0,1,0
0.5,35.0,20.0,2000,35.857142857142854,0,0,1,0
0.4,43.0,26.0,2000,37.285714285714285,0,0,1,0
0.4,37.0,20.0,2000,37.714285714285715,0,0,1,0
0.4,42.0,25.0,2000,38.285714285714285,0,0,1,0
0.4,51.0,24.0,2000,40.0,0,0,1,0
0.4,54.0,30.0,2000,42.57142857142857,0,0,1,0
0.4,51.0,27.0,2000,44.714285714285715,0,0,1,0
0.4,54.0,34.0,2000,47.42857142857143,0,0,1,0
0.4,60.0,33.0,2000,49.857142857142854,0,0,1,0
0.4,58.0,32.0,2000,52.857142857142854,0,0,1,0
0.4,48.0,25.0,2000,53.714285714285715,0,0,1,0
0.5,47.0,25.0,2000,53.142857142857146,0,0,1,0
0.6,50.0,28.0,2000,52.57142857142857,0,0,1,0
0.6,53.0,33.0,2000,52.857142857142854,0,0,1,0
0.6,53.0,31.0,2000,52.714285714285715,0,0,1,0
0.6,55.0,30.0,2000,52.0,0,0,1,0
0.6,51.0,28.0,2000,51.0,0,0,1,0
0.6,59.0,30.0,2000,52.57142857142857,0,0,1,0
0.5,55.0,29.0,2000,53.714285714285715,0,0,1,0
0.5,62.0,35.0,2000,55.42857142857143,0,0,1,0
0.5,58.0,34.0,2000,56.142857142857146,0,0,1,0
0.7,68.0,46.0,2000,58.285714285714285,0,0,1,0
0.6,92.0,39.5,1958,63.57142857142857,0,0,1,0
0.6,60.0,33.0,2000,64.85714285714286,0,0,1,0
0.5,51.0,28.0,2000,63.714285714285715,0,0,1,0
0.5,42.0,25.0,2000,61.857142857142854,0,0,1,0
0.4,31.0,16.0,2000,57.42857142857143,0,0,1,0
0.4,29.0,18.0,1974,53.285714285714285,0,0,1,0
0.4,31.0,17.0,1380,48.0,1,0,0,0
0.4,29.0,18.0,622,39.0,1,0,0,0
0.4,27.0,14.0,259,34.285714285714285,1,0,0,0
0.4,22.0,14.0,530,30.142857142857142,1,0,0,0
0.5,17.0,10.0,502,26.571428571428573,1,0,0,0
0.5,20.0,13.0,243,25.0,1,0,0,0
0.5,19.0,14.0,280,23.571428571428573,1,0,0,0
0.5,16.0,11.0,298,21.428571428571427,1,0,0,0
0.4,11.0,8.0,227,18.857142857142858,1,0,0,0
0.4,10.0,8.0,407,16.428571428571427,1,0,0,0
0.4,8.0,5.0,134,14.428571428571429,1,0,0,0
0.3,4.0,3.0,253,12.571428571428571,1,0,0,0
0.3,5.0,4.0,239,10.428571428571429,1,0,0,0
0.3,3.0,4.0,343,8.142857142857142,1,0,0,0
0.3,3.0,2.0,231,6.285714285714286,1,0,0,0
0.3,4.0,3.0,970,5.285714285714286,1,0,0,0
0.3,4.0,2.0,634,4.428571428571429,0,0,1,0
0.4,7.0,6.0,2000,4.285714285714286,0,0,1,0
0.4,5.0,4.0,2000,4.428571428571429,0,0,1,0
0.4,11.0,7.0,2000,5.285714285714286,0,0,1,0
0.4,11.0,7.0,2000,6.428571428571429,0,0,1,0
0.4,16.0,12.0,2000,8.285714285714286,0,0,1,0
0.5,23.0,14.0,2000,11.0,0,0,1,0
0.4,20.0,9.0,2000,13.285714285714286,0,0,1,0
0.4,20.0,12.0,2000,15.142857142857142,0,0,1,0
0.4,18.0,8.0,2000,17.0,0,0,1,0
0.3,17.0,9.0,2000,17.857142857142858,0,0,1,0
0.4,22.0,9.0,2000,19.428571428571427,0,0,1,0
0.4,21.0,12.0,2000,20.142857142857142,0,0,1,0
0.4,23.0,12.0,2000,20.142857142857142,0,0,1,0
0.4,20.0,13.0,2000,20.142857142857142,0,0,1,0
0.3,20.0,13.0,2000,20.142857142857142,0,0,1,0
0.3,20.0,12.0,2000,20.428571428571427,0,0,1,0
0.3,21.0,14.0,2000,21.0,0,0,1,0
0.3,20.0,15.0,2000,20.714285714285715,0,0,1,0
0.3,24.0,19.0,2000,21.142857142857142,0,0,1,0
0.3,24.0,16.0,2000,21.285714285714285,0,0,1,0
0.3,24.0,17.0,2000,21.857142857142858,0,0,1,0
0.3,24.0,16.0,2000,22.428571428571427,0,0,1,0
0.3,23.0,16.0,2000,22.857142857142858,0,0,1,0
0.3,21.0,14.0,2000,22.857142857142858,0,0,1,0
0.3,22.0,16.0,2000,23.142857142857142,0,0,1,0
0.4,19.0,12.0,2000,22.428571428571427,0,0,1,0
0.4,16.0,10.0,2000,21.285714285714285,0,0,1,0
0.3,17.0,9.0,2000,20.285714285714285,0,0,1,0
0.4,18.0,10.0,2000,19.428571428571427,0,0,1,0
0.4,24.0,13.0,2000,19.571428571428573,0,0,1,0
0.4,29.0,13.0,2000,20.714285714285715,0,0,1,0
0.3,29.0,14.0,2000,21.714285714285715,0,0,1,0
0.4,27.0,12.0,2000,22.857142857142858,0,0,1,0
0.4,29.0,13.0,2000,24.714285714285715,0,0,1,0
0.4,33.0,16.0,2000,27.0,0,0,1,0
0.4,33.0,14.0,2000,29.142857142857142,0,0,1,0
0.4,36.0,16.0,2000,30.857142857142858,0,0,1,0
0.5,38.0,20.0,2000,32.142857142857146,0,0,1,0
0.5,42.0,21.0,2000,34.0,0,0,1,0
0.4,37.0,19.0,2000,35.42857142857143,0,0,1,0
0.4,38.0,20.0,1889,36.714285714285715,0,0,1,0
0.4,38.0,18.0,1607,37.42857142857143,0,0,1,0
0.4,41.0,20.0,1488,38.57142857142857,0,0,1,0
0.4,39.0,19.0,1279,39.0,0,0,1,0
0.4,40.0,20.0,1049,39.285714285714285,0,0,1,0
0.4,42.0,21.0,1206,39.285714285714285,0,0,1,0
0.4,43.0,23.0,1157,40.142857142857146,0,0,1,0
0.4,43.0,24.0,1098,40.857142857142854,0,0,1,0
0.4,45.0,28.0,1022,41.857142857142854,0,0,1,0
0.5,48.0,27.0,1163,42.857142857142854,0,0,1,0
0.5,51.0,28.0,1238,44.57142857142857,0,0,1,0
0.5,51.0,26.0,1573,46.142857142857146,0,0,1,0
0.5,51.0,29.0,1491,47.42857142857143,0,0,1,0
0.5,53.0,27.0,1669,48.857142857142854,0,0,1,0
0.5,56.0,29.0,2000,50.714285714285715,0,0,1,0
0.4,46.0,22.0,2000,50.857142857142854,0,0,1,0
0.5,48.0,23.0,2000,50.857142857142854,0,0,1,0
0.5,52.0,23.0,2000,51.0,0,0,1,0
0.5,56.0,29.0,2000,51.714285714285715,0,0,1,0
0.5,57.0,28.0,2000,52.57142857142857,0,0,1,0
0.5,55.0,26.0,2000,52.857142857142854,0,0,1,0
0.5,50.0,23.0,2000,52.0,0,0,1,0
0.5,51.0,20.0,2000,52.714285714285715,0,0,1,0
0.5,42.0,18.0,2000,51.857142857142854,0,0,1,0
0.6,45.0,20.0,2000,50.857142857142854,0,0,1,0
0.6,39.0,16.0,2000,48.42857142857143,0,0,1,0
0.6,41.0,19.0,2000,46.142857142857146,0,0,1,0
0.6,40.0,17.0,2000,44.0,0,0,1,0
0.4,35.0,16.0,2000,41.857142857142854,0,0,1,0
0.4,30.0,14.0,2000,38.857142857142854,0,0,1,0
0.4,30.0,17.0,2000,37.142857142857146,0,0,1,0
0.4,31.0,16.0,2000,35.142857142857146,0,0,1,0
0.4,29.0,14.0,2000,33.714285714285715,0,0,1,0
0.4,27.0,14.0,2000,31.714285714285715,0,0,1,0
0.4,30.0,15.0,2000,30.285714285714285,0,0,1,0
0.4,30.0,14.0,2000,29.571428571428573,0,0,1,0
0.4,31.0,14.0,646,29.714285714285715,0,0,1,0
0.4,30.0,16.0,323,29.714285714285715,1,0,0,0
0.4,21.0,10.0,940,28.285714285714285,0,0,1,0
0.4,20.0,12.0,980,27.0,0,0,1,0
0.4,43.0,18.0,1965,29.285714285714285,0,0,1,0
0.4,99.0,20.0,1298,39.142857142857146,0,0,1,0
0.4,240.0,36.0,1003,69.14285714285714,0,0,1,0
0.4,348.0,38.0,1936,114.42857142857143,0,0,1,0
0.4,217.0,24.0,2000,141.14285714285714,0,0,1,0
0.4,76.0,16.0,2000,149.0,0,0,1,0
0.4,75.0,16.0,2000,156.85714285714286,0,0,1,0
0.5,79.0,15.0,2000,162.0,0,0,1,0
0.4,93.0,20.0,2000,161.14285714285714,0,0,1,0
0.6,90.0,18.0,2000,139.71428571428572,0,0,1,0
0.6,82.0,18.0,2000,101.71428571428571,0,0,1,0
0.6,75.0,17.0,2000,81.42857142857143,0,0,1,0
0.5,75.0,18.0,2000,81.28571428571429,0,0,1,0
0.5,76.0,17.0,2000,81.42857142857143,0,0,1,0
0.6,66.0,16.0,2000,79.57142857142857,0,0,1,0
0.6,60.0,14.0,2000,74.85714285714286,0,0,1,0
0.6,64.0,16.0,2000,71.14285714285714,0,0,1,0
0.7,69.0,14.0,2000,69.28571428571429,0,0,1,0
0.6,78.0,15.0,2000,69.71428571428571,0,0,1,0
0.4,109.0,21.0,1894,74.57142857142857,0,0,1,0
0.4,150.0,26.0,1872,85.14285714285714,0,0,1,0
0.3,159.0,24.0,2000,98.42857142857143,0,0,1,0
0.3,149.0,23.0,2000,111.14285714285714,0,0,1,0
0.3,140.0,21.0,2000,122.0,0,0,1,0
0.3,130.0,21.0,2000,130.71428571428572,0,0,1,0
0.3,79.0,15.0,2000,130.85714285714286,0,0,1,0
0.3,59.0,16.0,2000,123.71428571428571,0,0,1,0
0.4,36.0,9.0,2000,107.42857142857143,0,0,1,0
0.4,43.0,11.0,2000,90.85714285714286,0,0,1,0
0.3,37.0,8.0,2000,74.85714285714286,0,0,1,0
0.3,31.0,11.0,2000,59.285714285714285,0,0,1,0
0.4,34.0,10.0,2000,45.57142857142857,0,0,1,0
0.4,36.0,10.0,2000,39.42857142857143,0,0,1,0
0.3,37.0,10.0,2000,36.285714285714285,0,0,1,0
0.4,38.0,12.0,2000,36.57142857142857,0,0,1,0
0.4,30.0,11.0,2000,34.714285714285715,0,0,1,0
0.4,23.0,13.0,2000,32.714285714285715,0,0,1,0
0.4,18.0,10.0,2000,30.857142857142858,0,0,1,0
0.4,18.0,11.0,2000,28.571428571428573,0,0,1,0
0.4,16.0,10.0,2000,25.714285714285715,0,0,1,0
0.4,16.0,8.0,2000,22.714285714285715,0,0,1,0
0.4,14.0,6.0,2000,19.285714285714285,0,0,1,0
0.4,12.0,7.0,2000,16.714285714285715,0,0,1,0
0.4,16.0,5.0,2000,15.714285714285714,0,0,1,0
0.4,24.0,9.0,2000,16.571428571428573,0,0,1,0
0.4,29.0,13.0,2000,18.142857142857142,0,0,1,0
0.4,33.0,13.0,2000,20.571428571428573,0,0,1,0
0.4,34.0,15.0,2000,23.142857142857142,0,0,1,0
0.4,39.0,13.0,2000,26.714285714285715,0,0,1,0
0.4,41.0,14.0,2000,30.857142857142858,0,0,1,0
0.4,43.0,15.0,2000,34.714285714285715,0,0,1,0
0.4,46.0,15.0,2000,37.857142857142854,0,0,1,0
0.4,54.0,17.0,2000,41.42857142857143,0,0,1,0
0.4,49.0,21.0,2000,43.714285714285715,0,0,1,0
0.4,43.0,18.0,2000,45.0,0,0,1,0
0.4,40.0,19.0,2000,45.142857142857146,0,0,1,0
0.4,39.0,19.0,2000,44.857142857142854,0,0,1,0
0.4,36.0,17.0,2000,43.857142857142854,0,0,1,0
0.4,37.0,16.0,2000,42.57142857142857,0,0,1,0
0.4,33.0,16.0,2000,39.57142857142857,0,0,1,0
0.4,34.0,16.0,1897,37.42857142857143,0,0,1,0
0.4,38.0,20.0,1537,36.714285714285715,0,0,1,0
0.5,43.0,22.0,1212,37.142857142857146,0,0,1,0
0.5,41.0,23.0,1098,37.42857142857143,0,0,1,0
0.5,45.0,23.0,1155,38.714285714285715,0,0,1,0
0.5,45.0,24.0,1483,39.857142857142854,0,0,1,0
0.6,47.0,24.0,1958,41.857142857142854,0,0,1,0
0.5,50.0,22.0,2000,44.142857142857146,0,0,1,0
0.5,51.0,21.0,2000,46.0,0,0,1,0
0.5,49.0,20.0,2000,46.857142857142854,0,0,1,0
0.4,51.0,18.0,2000,48.285714285714285,0,0,1,0
0.4,55.0,20.0,2000,49.714285714285715,0,0,1,0
0.4,56.0,18.0,2000,51.285714285714285,0,0,1,0
0.5,56.0,19.0,2000,52.57142857142857,0,0,1,0
0.5,59.0,21.0,2000,53.857142857142854,0,0,1,0
0.5,60.0,22.0,2000,55.142857142857146,0,0,1,0
0.5,64.0,25.0,2000,57.285714285714285,0,0,1,0
0.5,61.0,26.0,2000,58.714285714285715,0,0,1,0
0.5,59.0,22.0,2000,59.285714285714285,0,0,1,0
0.5,57.0,22.0,2000,59.42857142857143,0,0,1,0
0.5,56.0,21.0,1970,59.42857142857143,0,0,1,0
0.5,57.0,22.0,1744,59.142857142857146,0,0,1,0
0.5,61.0,22.0,1673,59.285714285714285,0,0,1,0
0.5,64.0,30.0,1521,59.285714285714285,0,0,1,0
0.5,66.0,32.0,1412,60.0,0,0,1,0
0.5,67.0,36.0,1240,61.142857142857146,0,0,1,0
0.5,68.0,39.0,1002,62.714285714285715,0,0,1,0
0.6,61.0,33.0,822,63.42857142857143,0,0,1,0
0.7,66.0,38.0,800,64.71428571428571,0,0,1,0
0.7,75.0,42.0,870,66.71428571428571,0,0,1,0
0.7,79.0,45.0,1327,68.85714285714286,0,0,1,0
0.7,76.0,38.0,1359,70.28571428571429,0,0,1,0
0.7,82.0,38.0,1555,72.42857142857143,0,0,1,0
0.7,84.0,40.0,1577,74.71428571428571,0,0,1,0
0.7,93.0,42.0,1605,79.28571428571429,0,0,1,0
0.6,87.0,41.0,1307,82.28571428571429,0,0,1,0
0.6,100.0,45.0,1538,85.85714285714286,0,0,1,0
0.6,94.0,43.0,1833,88.0,0,0,1,0
0.5,85.0,38.0,2000,89.28571428571429,0,0,1,0
0.5,67.0,28.0,2000,87.14285714285714,0,0,1,0
0.5,60.0,25.0,2000,83.71428571428571,0,0,1,0
0.5,54.0,23.0,2000,78.14285714285714,0,0,1,0
0.5,56.0,26.0,2000,73.71428571428571,0,0,1,0
0.6,54.0,24.0,2000,67.14285714285714,0,0,1,0
0.6,52.0,23.0,2000,61.142857142857146,0,0,1,0
0.7,56.0,27.0,2000,57.0,0,0,1,0
0.7,55.0,29.0,2000,55.285714285714285,0,0,1,0
0.7,51.0,28.0,2000,54.0,0,0,1,0
0.7,53.0,28.0,2000,53.857142857142854,0,0,1,0
0.7,49.0,26.0,2000,52.857142857142854,0,0,1,0
0.7,50.0,29.0,2000,52.285714285714285,0,0,1,0
0.6,49.0,27.0,2000,51.857142857142854,0,0,1,0
0.6,52.0,27.0,2000,51.285714285714285,0,0,1,0
0.6,58.0,28.0,1955,51.714285714285715,0,0,1,0
0.6,62.0,30.0,1816,53.285714285714285,0,0,1,0
0.6,71.0,32.0,1760,55.857142857142854,0,0,1,0
0.6,75.0,36.0,1763,59.57142857142857,0,0,1,0
0.4,80.5,36.25,1922,63.92857142857143,0,0,1,0
0.4,86.0,36.5,1727,69.21428571428571,0,0,1,0
0.6,91.5,36.75,1834,74.85714285714286,0,0,1,0
0.5,97.0,37.0,1994,80.42857142857143,0,0,1,0
0.5,80.0,35.0,1867,83.0,0,0,1,0
0.5,79.0,38.0,2000,84.14285714285714,0,0,1,0
0.6,76.0,35.0,1395,84.28571428571429,0,0,1,0
0.7,99.0,51.0,1155,86.92857142857143,0,0,1,0
0.8,119.0,59.0,1275,91.64285714285714,0,0,1,0
0.7,116.0,60.0,1932,95.14285714285714,0,0,1,0
0.6,101.0,45.0,1735,95.71428571428571,0,0,1,0
0.6,98.0,43.0,1499,98.28571428571429,0,0,1,0
0.6,100.0,45.0,1617,101.28571428571429,0,0,1,0
0.6,99.0,52.0,1728,104.57142857142857,0,0,1,0
0.5,79.0,43.0,1881,101.71428571428571,0,0,1,0
0.5,71.0,40.0,1950,94.85714285714286,0,0,1,0
0.5,70.0,37.0,1834,88.28571428571429,0,0,1,0
0.6,81.0,43.0,1896,85.42857142857143,0,0,1,0
0.6,81.0,40.0,1752,83.0,0,0,1,0
0.7,85.0,43.0,1781,80.85714285714286,0,0,1,0
0.7,85.0,43.0,1545,78.85714285714286,0,0,1,0
0.8,94.0,44.0,1478,81.0,0,0,1,0
0.7,89.0,40.0,1583,83.57142857142857,0,0,1,0
0.6,86.0,41.0,1623,85.85714285714286,0,0,1,0
0.6,78.0,35.0,1498,85.42857142857143,0,0,1,0
0.6,82.0,42.0,1529,85.57142857142857,0,0,1,0
0.5,75.0,41.0,1774,84.14285714285714,0,0,1,0
0.4,63.0,33.0,2000,81.0,0,0,1,0
0.4,54.0,28.0,2000,75.28571428571429,0,0,1,0
0.5,61.0,36.0,2000,71.28571428571429,0,0,1,0
0.5,66.0,34.0,2000,68.42857142857143,0,0,1,0
0.6,71.0,37.0,2000,67.42857142857143,0,0,1,0
0.6,58.0,31.0,2000,64.0,0,0,1,0
